"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Čtverák"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_5"		"Beztak mám ještě příběh na dovyprávění. Takže. Hnil jsem v žaláři na špinavé matraci vedle špinavého záchodu, když tu jsem něco zahlédl na špinavé zdi."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_6"		"Vyvolávací kouzlo! Mohl jsem vyvolat DŽINA!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_7"		"Mohl jsem si přát, aby Dodrick spadl do kotle se šlichtou a utopil se!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_8"		"A ve smrtelných křečích kopnul do prádelníku a z něj se přímo do mé cely vysypaly náhradní deky!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_9"		"Logicky jsem si měl spíš přát, abych nebyl v žaláři, ale tou dobou jsem byl VELMI nazlobený na Dodricka, a tak mi to dvakrát nemyslelo."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_10"		"Některé ze slabik kouzla jsem sice zvoral, ale hlavní náplň jsem trefil... a presto!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04__title_0"		"Ember Warkilt"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_0"		"Dovol, abych ti utáhl opasek. Hotovo! Zatoč se s tím válečným kiltem trochu."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_1"		"Ano! Krásně se točíš."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_2"		"Jen si příště pod ten kilt vezmi spodní prádlo... tohle jsem vidět nepotřeboval."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_3"		"Až jsem z toho zapomněl, kde jsem skončil ve svém strhujícím příběhu ze žaláře. Samozřejmě, útěk! Vyvolal jsem džina plnícího přání!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_4"		"„Džine,“ povídám, „slyš mé první přání!“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_5"		"Bohužel se ukázalo, že jsem vyvolávací kouzlo zvoral víc, než jsem předpokládal."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_6"		"Namísto džina plnícího přání jsem vyvolal mnohem vzácnějšího džina vraždícího lidi."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_7"		"Zkusil jsem se ho zeptat, jestli by mi nesplnil nějaké přání, které nezahrnuje vraždění, ale prý ne."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_8"		"Jediné, co ho zajímalo, bylo, který hlupák si dovolil ho vyvolat, protože..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_9"		"... a teď cituji: „tomu chci z těla vyklepat kostru a jeho kůži nosit jako kamizolu.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_10"		"Udělal jsem, co jsem musel."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_11"		"„To on,“ a ukázal jsem na Dodricka."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05__title_0"		"Magma Fang"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_0"		"To nejlepší na konec: Magmatický tesák!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_1"		"Uhádneš, co je na téhle zbrani nejzajímavější? Kromě toho, že to je zářící sekyra o velikosti koně? Podívej se pořádně."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_2"		"Není ukovaná! Je to prostě jen obrovský úlomek lávové horniny!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_3"		"A jak z vlastní zkušenosti vím, mříže krájí jako horký nůž překvapené žalářníky."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_4"		"Vraždící džin totiž roztavil mříže, popadl Dodricka za nohy a mlátil s ním o zeď tak dlouho, dokud z něj nevypadla kostra."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_5"		"Já měl samosebou myšlenky na útěk, ale zatímco mříže už nebyly problém, obrovský vraždící džin ve žhnoucím brnění ano."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_6"		"A zrovna mu došli lidé k vraždění, takže jsem se modlil, aby si mě nevšiml..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_7"		"Smůla."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_8"		"Najednou si to ke mně štrádoval rozzuřený džin, v rukách Magmatický tesák a na sobě Dodricka jako kamizolu. Byl jsem slušně řečeno v háji."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_9"		"Co mi zbývalo? Znovu jsem vyřkl vyvolávací kouzlo."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_10"		"Takže jsem nebyl v žaláři s jedním, ale rovnou s DVĚMA vraždícími džiny."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01__title_0"		"Golden Mane"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_0"		"Tobě vážně nic neunikne: tohle je Zlacený zabiják! Set vulkanicky pozlacený rtutí, pokud se nemýlím."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_1"		"Neuvěřitelně toxický, ale tak ne že by sis jeho komponenty měl dávat do úst."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_2"		"Nebo kamkoli poblíž obličeje nebo kůže..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_3"		"Nicméně, ZNOVU jsem vyřkl vyvolávací kouzlo a objevil se další vraždící džin, který byl ale nejspíš VEDOUCÍM toho prvního, jelikož na sobě měl stejné BRNĚNÍ, jen vypadalo mnohem dražší."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_4"		"Taky byl stejně naštvaný. „Který hlupák si to dovolil mě vyvolat, tomu chci z těla vyklepat kostru...“. No zkrátka stejná básnička."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_5"		"A mě napadlo, že když to fungovalo jednou, proč by to nefungovalo dvakrát. Ukázal jsem na prvního džina a povídám: „To ON. Zabij ho.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_6"		"Fungovalo to?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_7"		"Ha, ha."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_8"		"Ani omylem."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02__title_0"		"Golden Armor"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_0"		"Tvůj zrak tě nešálí, ty zářící bodáky na ramenou jsou doopravdy krystalizovaná síra z šestého pekla."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_1"		"Každý bodák ukovaný ručně a s láskou."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_2"		"A každá ruka následně s láskou (a zbytkem těla) vhozená do jícnu sopky."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_3"		"Přilož ucho a poslouchej. Slyšíš to?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_4"		"Správně. Výkřiky. Pyšné výkřiky."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_5"		"Pyšné jako jsem byl já, když jsem přišel se lstivým plánem poštvat proti sobě dva džiny."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_6"		"Komediální scénář, podobně jako v těch klasických divadelních hrách, kde pohledný dareba převeze dva zlé džiny. Určitě jsi nějakou takovou už viděl."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_7"		"V divadle to však darebovi vyjde, protože nikdo se nikdy nepozastaví nad nedorozuměním a nepokusí se ho vyjasnit."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_8"		"Realita je v tomhle ohledu... reálnější... a než jsem se dostal na půli cesty ke dveřím, vedoucí Bazroth a jeho podřízený Griknok měli jasno."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_9"		"A pokud džin něco nenávidí víc než lidi, kteří ho vyvolají, pak je to LHANÍ."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_10"		"Začali mi tedy vyjmenovávat, co vše udělají s mojí kostrou, a protože to ani nebylo proveditelné v jednom sledu, respektive s jednou ubohou kostrou, museli si vybrat jenom něco z toho."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03__title_0"		"Golden Sigil"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_0"		"Všiml jsem si, že si prohlížíš zadní díl toho brnění. To je obsidiánový symbol šestého pekla."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_1"		"Nejsem si ale jistý, který. Moment, někde bych tu měl mít příručku."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_2"		"Tututu... tady ho máme. „Nal Vorrth Oog-MUR-toh.“ V překladu něco jako: „Zahoď všechny starosti za hlavu.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_3"		"To je hezké. Ne, počkat, nevšiml jsem si přehlásky nad O. Takže spíš: „Zahoď všechno živé do sopky.“ Hm."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_4"		"Ale abych dokončil příběh ze žaláře. Připomínám, že jsem použil vyvolávací kouzlo, objevil se vraždící džin Griknok, zabil žalářníka, použil jsem vyvolávací kouzlo ZNOVU, objevil se vedoucí džin Bazroth, oba džinové se pustili do mě a já už byl s nápady v koncích."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_5"		"Jsi v obraze? Paráda."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_6"		"Takže jsem byl s nápady v koncích a Griknok mě chytil pod krkem. „Tohle si užiju,“ řekl."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_7"		"A víš ty co, hrdino? Já o tom nepochyboval. Opravdu vypadal, že si to náramně užije."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_8"		"Jenže pak Bazroth povídá: „Tak to teda ne. Znáš přece pravidla.“ Griknok zabručel, pustil mě a pod krkem mě chytil Bazroth."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_9"		"„Pravidla?“ pomyslel jsem si, „Toho bych mohl využít.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04__title_0"		"Golden Warkilt"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_0"		"Aha, nyní pohledem rejdíš po Zlatém válečném kiltu Ugmörta."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_1"		"A nemohu ti to mít za zlé, hrdino. Ten kilt byl taven v magmatu jícnu šestého pekla a chlazen v krvi nebohých duší, které vyrobily ony bodáky na ramenou."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_2"		"Vidíš ten symbol na opasku? To není ozdoba, to je zadržovací runa."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_3"		"Nic zlověstného, jenom... no... zadržuje pod kiltem věci, které nemají vykukovat ven."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_4"		"A proč že mě Griknok NEMOHL zabít?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_5"		"Velmi dobrá otázka, kterou jsem nenápadně vložil do konverzace džinů, když jsem se zeptal: „Hele, a proč mě Griknok nemůže zabít?“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_6"		"Inu, podle Bazrotha má každý džin povoleno zabít toho, kdo ho vyvolal. Takové je pravidlo."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_7"		"A protože já Griknokovi řekl, že ho vyvolal ten hlupák Dodrick, Griknok mohl zabít Dodricka."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_8"		"Bazrotha jsem vyvolal já, a tak mě mohl zabít on. Začalo mi dávat smysl, proč se hned po vyvolání ptají."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_9"		"No a tak povídám: „Ale já lhal.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_10"		"A že já vyvolal Griknoka a vlastně provedl VŠECHNO dosavadní vyvolávání a Dodrick zemřel pro nic za nic."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_11"		"Na to džinové dlouhou dobu NIC neřekli."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_12"		"Až ze sebe Griknok vypravil: „Do prdele.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_13"		"A chvíli po něm Bazroth taky: „Do prdele.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05__title_0"		"Gilded Fang"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_0"		"Pohleď, Zlacený tesák!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_1"		"Sekyra ukovaná v temných plamenech jícnu šestého pekla, kde vydrží jenom ty nejtěžší kovy."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_2"		"Vytažená ze žhnoucích hlubin, její ostří odlité a vytvrzené v kataklyzmatu roztavené hory a protkané žilou zlata zatracených."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_3"		"Technické pojmy stranou: je to sekyra drsná jako peklo samo a ty ji teď dostaneš gratis."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_4"		"Plus přihodím rozuzlení svého příběhu. Podle výrazů ve tvářích byli džinové v POŘÁDNÉM maléru a prosili mě, abych podepsal nějakou smlouvu, kterou naškrábali na Dodrickovu kůži a ve které stálo, že Dodrick je oba dva vyvolal."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_5"		"Smlouvu jsem prolétl očima a nevypadalo to, že by v ní byly skryté nějaké háčky... a tak jsem jich pár přidal."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_6"		"Přeci jenom jsem na Ultimyrskou akademii přišel něco ukrást, a tihle dva ňoumové na sobě měli brnění ze šestého pekla. Jenom nárameníky měly větší hodnotu než celá akademie."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_7"		"Řekl jsem jim tedy, že podepíšu, pokud se oba okamžitě svlečou."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_8"		"Griknoka to zmátlo a trochu vyděsilo a chtěl vědět proč. Tak jsem mu vysvětlil, že chci jejich brnění a o nic jiného mi nejde."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_9"		"Souhlasili a svlékli si brnění – Griknok byl maličko stydlivější než Baroth a vlastně se mu nedivím."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_10"		"Poté jsem podepsal smlouvu, poslal je zpět do šestého pekla a teď jejich brnění předávám tobě."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_11"		"Doufám, že příběh o útrapách, které získání těchto předmětů předcházely, zvýšily ve tvých očích jejich cenu, neboť– Ach, jak jsem si myslel. Vůbec jsi mě neposlouchal, viď?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_12"		"Ne, to je v pořádku, už je spousta hodin. Vezmi si to a za pár měsíců na shledanou."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200__title_0"		"Antique 200"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200_Quartero_0"		"No... to... mě... PODRŽ. Dvoustá úroveň? Jak... jak se ti to vůbec povedlo? Má se to zastavit na stovce! Dál se nikdo nedostal! Jsi blázen, víš to? Ale máš můj respekt. RESPEKT."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300__title_0"		"Antique 300"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300_Quartero_0"		"Úroveň TŘI STA? To je... NESLÝCHANÉ. Já ani... vůbec nevím... jak dobrý jsi v téhle hře? Jsi hrdina s velkým H! Mohl bych... mohl bych poprosit o autogram? Není to pro mě, ale pro moji sestru Veselku. Hrozně tě žere."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01__title_0"		"Antique Intro"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_0"		"Když jsem tu byl posledně, dbal jsem na to, aby měl každý šanci vyhrát něco navíc. A reakce? Všichni odešli naštvaní, že nedostali, co chtěli!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_1"		"Takže! Tentokrát si dám záležet, aby první starožitnost byla extra super výjimečná."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_2"		"Další pak budou klasického střihu, ale bude více příležitostí je získat!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_3"		"A v neposlední řadě bude vždy na výběr z několika náhodných odměn."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_4"		"Spokojený? A co vy tam vzadu? Konečně spokojení s tím, jakým stylem rozdávám všechny své věci? Bezva."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_5"		"Případné další návrhy mi můžete posílat na adresu Čtverákovy cetky, Polibte mi zadnici, číslo popisné 123."
}
